iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
13,Artificial Superintelligence,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00692,0.0122,0.0044,0.0058,0.002749836358767554,5,1,1,0,20.649,2.347,0.07,23.066,explore,8.000000000000108e-05,5,6,3,0.0004000000000000005,0.0006933333333333331,0.0001466666666666659
14,Artificial Superintelligence,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008,0.0114,0.0046,0.0082,0.002262741699796952,5,1,1,1,23.361,2.667,0.059,26.088,both,0.0016000000000000007,5,6,4,0.0004000000000000005,0.0006933333333333331,0.0005099999999999996
0,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01532,0.024,0.0028,0.0176,0.007973556295656287,5,1,1,0,24.78,2.582,0.073,27.435,explore,0.0018799999999999997,1,0,0,0.0018799999999999997,0.0,0.0
1,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01824,0.0264,0.0078,0.02,0.006678203351201579,5,1,0,1,24.01,1.023,0.091,25.125,exploit,-0.002599999999999998,1,1,0,0.0018799999999999997,-0.002599999999999998,0.0
2,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.017240000000000002,0.0226,0.0084,0.0194,0.005180579118206767,5,1,1,1,25.444,2.564,0.108,28.116,both,0.00035999999999999574,1,1,1,0.0018799999999999997,-0.002599999999999998,0.00035999999999999574
3,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01728,0.0238,0.0062,0.0204,0.006229735146858172,5,1,1,0,23.237,1.448,0.078,24.763,explore,0.002080000000000002,2,1,1,0.001980000000000001,-0.002599999999999998,0.00035999999999999574
4,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.017599999999999998,0.022,0.0126,0.019,0.0035304390661785963,5,1,1,0,21.994,1.398,0.075,23.467,explore,-0.001399999999999995,3,1,1,0.0008533333333333355,-0.002599999999999998,0.00035999999999999574
5,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01588,0.0212,0.0052,0.0182,0.005572216794059614,5,1,1,1,21.976,3.122,0.075,25.173,both,-0.0007599999999999985,3,1,2,0.0008533333333333355,-0.002599999999999998,-0.0002000000000000014
6,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01808,0.024,0.0076,0.0198,0.005528978205780884,5,1,1,0,22.122,2.567,0.069,24.758,explore,-0.0003599999999999992,4,1,2,0.0005500000000000019,-0.002599999999999998,-0.0002000000000000014
7,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.017599999999999998,0.0208,0.0148,0.0174,0.0022521101216414793,5,1,1,0,22.23,0.873,0.071,23.174,explore,0.0015600000000000024,5,1,2,0.000752000000000002,-0.002599999999999998,-0.0002000000000000014
8,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.016720000000000002,0.0196,0.0146,0.0164,0.0017554486605993347,5,1,1,0,22.339,1.814,0.073,24.226,explore,0.0022799999999999973,6,1,2,0.0010066666666666679,-0.002599999999999998,-0.0002000000000000014
