iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
1,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007680000000000001,0.0154,0.0044,0.0054,0.004044947465666272,5,1,1,0,14.336,4.396,0.061,18.793
2,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00856,0.019,0.0046,0.0054,0.005379070551684556,5,1,1,0,15.033,2.085,0.039,17.156
3,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008479999999999998,0.016,0.005,0.0072,0.003912237211622015,5,1,1,0,13.882,2.938,0.044,16.864
4,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008119999999999999,0.0136,0.0048,0.0068,0.003128194367362744,5,1,1,0,14.964,2.511,0.04,17.515
5,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008,0.013,0.0054,0.0066,0.0027422618401604175,5,1,1,0,14.493,3.358,0.039,17.89
6,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00904,0.0136,0.005,0.0092,0.0029377542443165656,5,1,1,0,14.239,3.333,0.037,17.609
7,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008119999999999999,0.014,0.0048,0.008,0.0032584658967066086,5,1,1,0,14.177,2.287,0.037,16.501
8,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007639999999999999,0.0138,0.005,0.0062,0.003225895224584952,5,1,1,0,14.108,0.951,0.037,15.097
9,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007759999999999999,0.0118,0.005,0.0082,0.0024540578640284746,5,1,1,0,14.069,2.605,0.037,16.711
10,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00984,0.0162,0.0046,0.0074,0.0043347894989261004,5,1,1,0,13.515,1.41,0.035,14.959
11,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010719999999999999,0.0162,0.007,0.0102,0.0030505081543900185,5,1,1,0,15.012,2.297,0.04,17.349
12,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01056,0.015,0.0066,0.0092,0.0029702525145179157,5,1,1,0,13.794,2.244,0.034,16.073
13,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01024,0.0158,0.0056,0.0094,0.003596442686878244,5,1,1,0,13.838,1.131,0.046,15.015
14,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00972,0.0156,0.006,0.008,0.003827479588449819,5,1,1,0,14.073,1.221,0.044,15.339
0,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00468,0.007,0.002,0.0046,0.0019943921379708654,5,1,1,0,12.725,2.099,0.068,14.892
1,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005359999999999999,0.0066,0.0038,0.0052,0.0011056219968868203,5,1,1,0,12.232,2.435,0.037,14.703
2,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006959999999999999,0.0086,0.0054,0.0068,0.001267438361420389,5,1,1,0,12.781,1.822,0.048,14.652
3,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0062,0.008,0.0046,0.0058,0.0011798304963002103,5,1,1,0,12.735,1.724,0.034,14.493
4,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00624,0.008,0.0048,0.006,0.0010537551897855594,5,1,1,0,12.855,2.311,0.037,15.203
