iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
13,Spray Bottles,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002671428571428571,0.005,0.0008,0.0028,0.0011429464250839777,14,0,1,0,33.012,1.484,0.05,34.545
14,Spray Bottles,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00236,0.0052,0.001,0.0022,0.001017709847320607,15,0,1,0,34.711,0.95,0.043,35.704
0,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005719999999999999,0.0076,0.0042,0.005,0.0014005713120009277,5,0,1,0,13.14,1.927,0.04,15.107
1,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0055000000000000005,0.0082,0.0032,0.0055,0.0015524174696260025,6,0,1,0,15.802,1.518,0.035,17.356
2,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005314285714285714,0.0078,0.0032,0.0054,0.001559696464452135,7,0,1,0,16.876,1.641,0.033,18.551
3,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0043,0.0056,0.0028,0.004399999999999999,0.0008774964387392121,8,0,1,0,19.473,1.303,0.042,20.818
4,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0041111111111111105,0.0058,0.002,0.0044,0.001251172289800822,9,0,1,0,21.528,1.661,0.035,23.224
5,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00324,0.0048,0.0012,0.0034,0.00088,10,0,1,0,23.176,1.628,0.039,24.843
6,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0032909090909090913,0.0038,0.0028,0.0032,0.0003848365543366677,11,0,1,0,26.709,2.191,0.034,28.934
7,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0030833333333333333,0.005,0.0014,0.0033,0.0010470859032996715,12,0,1,0,30.009,1.808,0.037,31.854
8,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00315,0.0044,0.0014,0.003,0.0008411301920630361,12,0,1,0,29.424,2.247,0.038,31.709
9,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0024153846153846152,0.0038,0.0012,0.0022,0.0009363153264432578,13,0,1,0,32.16,1.216,0.066,33.442
10,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0026769230769230767,0.004,0.0008,0.0028,0.0009592896780381474,13,0,1,0,32.903,2.12,0.047,35.071
11,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002614285714285714,0.0046,0.0014,0.0026,0.0008634293277863757,14,0,1,0,36.726,2.239,0.049,39.014
12,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0024,0.0046,0.0006,0.0024,0.0011820885471627467,15,0,1,0,37.34,2.445,0.05,39.834
13,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002613333333333333,0.0054,0.0012,0.0024,0.0012360510597148576,15,0,1,0,38.778,2.15,0.041,40.97
